Family Name,Word Class
гонтарєва,adjective
гордиця,noun
горнічна,adjective
городілова,adjective
горюшкіна,adjective
градескова,adjective
гречкіна,adjective
грешта,noun
гриба,noun
гришакіна,adjective
громика,noun
грубова,adjective
грузнова,adjective
гужа,noun
гужова,adjective
гузела,noun
гуреєва,adjective
густа,adjective
густера,noun
дабула,noun
давибіда,noun
дадика,noun
дендебера,noun
деордієва,adjective
дербеда,noun
джабарова,adjective
джавага,noun
джамілова,adjective
джантімірова,adjective
джемула,noun
дзюбіна,adjective
дзюмка,noun
диріна,adjective
дівакова,adjective
довба,noun
догонова,adjective
домарєва,adjective
достатня,adjective
драйна,noun
дребота,noun
дрєєва,adjective
дронська,adjective
дубовікова,adjective
дувалка,noun
дуденкова,adjective
дудидра,noun
дюльгерова,adjective
дягілєва,adjective
емха,noun
ермакова,adjective
есатова,adjective
євгеньєва,adjective
євстратьєва,adjective
єрмаченкова,adjective
єфросиніна,adjective
жебка,noun
жежулова,adjective
желєзнова,adjective
жечкова,adjective
жигала,noun
жилінкова,adjective
жоріна,adjective
заваліна,adjective
загороднова,adjective
залуніна,adjective
запаря,noun
зарембовська,adjective
засійбіда,noun
застьола,noun
звегінцева,adjective
звєкова,adjective
зезюліна,adjective
зіменкова,adjective
златанова,adjective
зуграва,noun
зюбанова,adjective
івасишена,adjective
івасьова,adjective
ігнатишина,adjective
ілюшечкіна,adjective
інда,noun
ісаєнкова,adjective
ісакіна,adjective
кадала,noun
кадина,noun
кадничанська,adjective
калаєва,adjective
каліга,noun
каліннікова,adjective
калова,adjective
кальнєва,adjective
камініна,adjective
камкіна,adjective
камуля,noun
каньоса,noun
каптола,noun
карабутова,adjective
карайбіда,noun
карапулька,noun
каргаполова,adjective
каркіна,adjective
карпачева,adjective
карпуха,noun
катруца,noun
качкіна,adjective
кащена,adjective
кащина,adjective
кєрімова,adjective
кипибіда,noun
киржа,noun
кирута,noun
кислуха,noun
кичула,noun
кібка,noun
кіктьова,adjective
кіндзера,noun
кінєва,adjective
кіпера,noun
кірна,adjective
кістриця,noun
клепча,noun
клєцова,adjective
клімачова,adjective
клязника,noun
кляпетура,noun
кобозєва,adjective
ковбата,noun
коведа,noun
козубова,adjective
кокорева,adjective
колегова,adjective
колодкіна,adjective
коломєйцева,adjective
колошина,adjective
колчева,adjective
копша,noun
кордупа,noun
коржева,adjective
корнеева,adjective
коротунова,adjective
космачова,adjective
кострома,noun
костура,noun
котла,noun
котурга,noun
коцарєва,adjective
коцюбка,noun
кошілка,noun
кравчення,noun
крапіва,noun
красавцева,adjective
крашеніннікова,adjective
кривеха,noun
кривуша,noun
критина,noun
крістя,noun
куберка,noun
кугаївська,adjective
кудусова,adjective
куімова,adjective
кулибка,noun
кунгурцева,adjective
кунцова,adjective
кургузова,adjective
курда,noun
куричка,noun
куртаджиєва,adjective
кутуза,noun
кушлаба,noun
кушнєрьова,adjective
кушпела,noun
лаврикова,adjective
лагуна,noun
лайбіда,noun
лайкова,adjective
лакомова,adjective
ланкіна,adjective
лаппа,noun
ласиця,noun
левенцова,adjective
легоша,noun
лемзякова,adjective
летягіна,adjective
лещова,adjective
лємєшева,adjective
лєсова,adjective
линдя,noun
лиховоля,noun
личова,adjective
ліліца,noun
ліпкіна,adjective
лістунова,adjective
логутова,adjective
локота,noun
луковина,noun
лукоянова,adjective
лук'янова,adjective
лучіна,adjective
лушкіна,adjective
любарцева,adjective
людера,noun
ляка,noun
лякішева,adjective
магдалина,noun
маївка,noun
макаришина,adjective
макарцева,adjective
макруха,noun
маліка,noun
мальчикова,adjective
мамона,noun
манахова,adjective
мандибула,noun
мандрига,noun
манжарова,adjective
манзя,noun
марадуда,noun
марєнкова,adjective
маркуца,noun
мартакова,adjective
маруга,noun
марулова,adjective
марфела,noun
маршалова,adjective
мателега,noun
маточка,noun
мацяка,noun
мачиброда,noun
машика,noun
мелека,noun
мелешкова,adjective
мелещеня,noun
мельника,noun
мельохіна,adjective
менсеітова,adjective
меркурєва,adjective
метельова,adjective
мєзенцева,adjective
мєтьолкіна,adjective
микуліна,adjective
михайльова,adjective
михида,noun
мичковська,adjective
миша,noun
мишакіна,adjective
мишута,noun
мізюра,noun
міналієва,adjective
мінюкова,adjective
мокрякова,adjective
мосунова,adjective
мряна,noun
мумінова,adjective
мякушка,noun
навродська,adjective
нагієва,adjective
назаркіна,adjective
налімова,adjective
неводнича,adjective
недопитальська,adjective
нерета,noun
нікішкіна,adjective
нікольнікова,adjective
німетуллаєва,adjective
ночовка,noun
нурмамбетова,adjective
обримба,noun
овечка,noun
оганова,adjective
одерака,noun
окунська,adjective
омелянова,adjective
онісімова,adjective
онода,noun
орєшина,adjective
орляцька,adjective
остряніна,adjective
ошита,noun
ошуркова,adjective
падука,noun
пакліна,adjective
панічевська,adjective
панчелюга,noun
параскева,noun
паршутіна,adjective
пасинкова,adjective
пасяда,noun
пачка,noun
пашнева,adjective
пелехівська,adjective
пепа,noun
первухіна,adjective
перепеліцина,adjective
перепелова,adjective
переуда,noun
петріщева,adjective
петрунькова,adjective
печеніна,adjective
пирка,noun
пищита,noun
півнова,adjective
підлужня,adjective
підчеха,noun
пілєва,adjective
платановська,adjective
плашихіна,adjective
плащова,adjective
плюха,noun
погодаєва,adjective
подима,noun
подрига,noun
подя,noun
покльопка,noun
положенцева,adjective
полосухіна,adjective
полстянкіна,adjective
поляніна,adjective
понаріна,adjective
понежда,noun
попілнуха,noun
постолака,noun
потомаха,noun
похідня,noun
прахова,adjective
прислупська,adjective
пріхна,noun
прозорська,adjective
пронічева,adjective
просвєтова,adjective
процишена,adjective
пруніца,noun
прянікова,adjective
пушкедра,noun
разживіна,adjective
рапа,noun
расновська,adjective
распутіна,adjective
рахматуліна,adjective
ревака,noun
регеша,noun
рекотова,adjective
репела,noun
рибалова,adjective
рогуліна,adjective
родя,noun
розуваєва,adjective
росихіна,adjective
рославцева,adjective
русина,adjective
рябокожушна,adjective
рябушкіна,adjective
савостянова,adjective
садлаєва,adjective
самаруха,noun
санівська,adjective
сапса,noun
сарабаха,noun
сачевська,adjective
сватула,noun
свидерська,adjective
свтина,noun
сегейда,noun
селиванова,adjective
селяніна,adjective
сепета,noun
сечка,noun
сєдунова,adjective
сєннікова,adjective
симоніка,noun
синельнікова,adjective
синюка,noun
сіліверстова,adjective
сінчура,noun
сінявіна,adjective
сінякова,adjective
скира,noun
скура,noun
скуртова,adjective
слатіна,adjective
слуговина,adjective
слюніна,adjective
смолярова,adjective
сніжкова,adjective
сокольникова,adjective
соловьйова,adjective
сологубова,adjective
соплива,adjective
стадникова,adjective
старенкова,adjective
стеца,noun
стинга,noun
столбцова,adjective
столока,noun
столпакова,adjective
стратонова,adjective
стреля,noun
стрєльнікова,adjective
субочева,adjective
сувала,noun
сугоняка,noun
сумера,noun
сусуловська,adjective
сухачева,adjective
сьоська,noun
сюрха,noun
талала,noun
талібова,adjective
танькова,adjective
тараріна,adjective
тарханова,adjective
татьяніна,adjective
ташкінова,adjective
тверітінова,adjective
творогова,adjective
теленкова,adjective
терепіща,noun
тимошкіна,adjective
тіосса,noun
тіппа,noun
товба,noun
толокнова,adjective
толопка,noun
тоніца,noun
топчиєва,adjective
трепака,noun
тригубова,adjective
тришкіна,adjective
трішечкіна,adjective
тройна,noun
тросіна,adjective
трофімцова,adjective
трощина,adjective
трутнєва,adjective
трушнікова,adjective
тряпіцина,adjective
тулянцева,adjective
турченкова,adjective
тюменцева,adjective
тюпіна,adjective
тюрікова,adjective
тютюнова,adjective
удальцова,adjective
урванцева,adjective
урзіка,noun
уривська,adjective
урсова,adjective
урютіна,adjective
урядова,adjective
усаніна,adjective
фака,noun
фардигула,noun
фатеєва,adjective
федічева,adjective
федорішина,adjective
федотенкова,adjective
федуна,noun
федурця,noun
федьоха,noun
фільченкова,adjective
фільшина,adjective
флиста,noun
флоріна,adjective
фойна,noun
фонотова,adjective
фофанова,adjective
фошка,noun
халімова,adjective
хамка,noun
харабора,noun
харова,adjective
хвастова,adjective
хихлуха,noun
хібеба,noun
хохуда,noun
хоцянівська,adjective
христіна,adjective
худомака,noun
цанкова,adjective
царицина,adjective
цвіга,noun
цикіна,adjective
ціцяла,noun
цоба,noun
цуркова,adjective
цьовка,noun
чаруха,noun
чеборака,noun
чепрасова,adjective
черемнова,adjective
черемха,noun
черкунова,adjective
чернєцова,adjective
черножукова,adjective
чехіра,noun
чечуліна,adjective
чигринова,adjective
чикирда,noun
чикунова,adjective
чисткова,adjective
чичина,adjective
чичотка,noun
чищева,adjective
чмула,noun
чобота,noun
човнова,adjective
чорнокульська,adjective
чубарева,adjective
чушкіна,adjective
шабалда,noun
шавшина,adjective
шалковська,adjective
шаляпіна,adjective
шамоніна,adjective
шафранова,adjective
шевеля,noun
шекула,noun
шелега,noun
шемшедінова,adjective
шеревера,noun
шерпа,noun
шестопалка,noun
шечкова,adjective
шибіста,noun
шишина,adjective
шкварла,noun
шклярова,adjective
шкондіна,adjective
шлега,noun
шлюшкіна,adjective
шняга,noun
шолуха,noun
шоміна,adjective
шостакова,adjective
шпарута,noun
шпілева,adjective
штейна,noun
штинда,noun
штуфра,noun
шукюрова,adjective
шуніна,adjective
шутєєва,adjective
шутурма,noun
щелканова,adjective
щелчкова,adjective
щепілова,adjective
щербашина,adjective
ядикіна,adjective
якубцова,adjective
яловіца,noun
янатьєва,adjective
янина,noun
янишена,adjective
яшта,noun
абатурова,adjective
абліцова,adjective
аблятіпова,adjective
аверкієва,adjective
аврамкіна,adjective
агашкова,adjective
агішева,adjective
аджийська,adjective
азмієва,adjective
аілінка,noun
акастьолова,adjective
акентьєва,adjective
алдабаєва,adjective
алікіна,adjective
альбота,noun
альонова,adjective
андропова,adjective
аннєнкова,adjective
антоненкова,adjective
анфілова,adjective
апанасова,adjective
аполонова,adjective
арсьонова,adjective
арцева,adjective
асманова,adjective
афанасова,adjective
ахмадуліна,adjective
аюпова,adjective
бабоша,noun
багіна,adjective
багріна,adjective
бадида,noun
бадика,noun
бадира,noun
базілевська,adjective
базуліна,adjective
байва,noun
байдикова,adjective
бакота,noun
баранникова,adjective
бардусова,adjective
бартєнєва,adjective
барчукова,adjective
батьковська,adjective
бахова,adjective
бахута,noun
бача,noun
безкібальна,adjective
белиця,noun
беляніна,adjective
бендюга,noun
бера,noun
берберова,adjective
бервіна,adjective
бердишева,adjective
березовка,noun
беркела,noun
бесєда,noun
бешега,noun
бистрякова,adjective
бікетова,adjective
біліба,noun
білоногова,adjective
бірка,noun
бітова,adjective
бобікова,adjective
бобоня,noun
бодаква,noun
бодунова,adjective
болеста,noun
болюра,noun
бордачова,adjective
боржкова,adjective
борзилова,adjective
боріна,adjective
ботузова,adjective
бошота,noun
брагида,noun
бриндза,noun
брукша,noun
бубенцова,adjective
буганова,adjective
будникова,adjective
буждуга,noun
бузінова,adjective
буйбарова,adjective
буйлова,adjective
букалова,adjective
бульботка,noun
бунга,noun
бундя,noun
буняєва,adjective
бурдовіцина,adjective
бурухіна,adjective
бутрімова,adjective
буца,noun
бушмакіна,adjective
бушура,noun
варюта,noun
василиця,noun
васілєва,adjective
васякіна,adjective
вачиля,noun
ващиліна,adjective
вева,noun
ведмедьова,adjective
вербина,adjective
вервега,noun
верескля,noun
верзіліна,adjective
верховцева,adjective
верхоглядова,adjective
вечканова,adjective
вигонна,adjective
викоброда,noun
вилегжаніна,adjective
винославська,adjective
висотіна,adjective
виставкіна,adjective
вичка,noun
вишкварка,noun
вішнякова,adjective
вовкотеча,noun
вовся,noun
водоп'янова,adjective
войтенкова,adjective
волжаніна,adjective
воржова,adjective
вота,noun
врана,noun
гаджерига,noun
галагудза,noun
галайба,noun
галиба,noun
галимурза,noun
галіброда,noun
гальвіта,noun
галяга,noun
гамора,noun
ганюкова,adjective
гапура,noun
гарасіка,noun
гаргала,noun
гаркушка,noun
гвозда,noun
гевка,noun
георганова,adjective
гераськова,adjective
гержина,adjective
гернеза,noun
гетьманова,adjective
гетя,noun
гешева,adjective
гілєва,adjective
глібова,adjective
гнаткова,adjective
гнатова,adjective
гнеушева,adjective
говоркова,adjective
годзюмаха,noun
головашкіна,adjective
голойда,noun
голоколосова,adjective
гонцова,adjective
гоняна,adjective
горкунова,adjective
горлянська,adjective
гоцонога,noun
гочева,adjective
гошля,noun
граничка,noun
гребенщікова,adjective
гризоглазова,adjective
грицева,adjective
гришкіна,adjective
гріднєва,adjective
гріньова,adjective
гріша,noun
грузєва,adjective
гузікова,adjective
даліба,noun
данилкіна,adjective
данільцева,adjective
двоєнкіна,adjective
девята,noun
дедкова,adjective
деєва,adjective
дементова,adjective
демехіна,adjective
демірська,adjective
деордиця,noun
дервішева,adjective
дергачева,adjective
дергоусова,adjective
деревенча,noun
деревянка,noun
десятова,adjective
дехтярова,adjective
джабраілова,adjective
джантимірова,adjective
джаферова,adjective
джиоєва,adjective
дзямба,noun
димитровська,adjective
дікарєва,adjective
дікунова,adjective
длябога,noun
дмитрашина,adjective
догадаєва,adjective
долгошея,noun
долотіна,adjective
домрачова,adjective
дона,noun
дондова,adjective
допта,noun
дордука,noun
доця,noun
драбівська,adjective
дригота,noun
дрогіна,adjective
дроніна,adjective
дружкова,adjective
друмя,noun
дубена,noun
дурманова,adjective
дусановська,adjective
дьомова,adjective
дягілева,adjective
дядьора,noun
дядюха,noun
ефімова,adjective
євстигнєєва,adjective
єреміна,adjective
ждамірова,adjective
жданкіна,adjective
жируха,noun
жовба,noun
жогова,adjective
завалєєва,adjective
завируха,noun
завідня,adjective
загрунна,adjective
задависвічка,noun
задьора,noun
залуга,noun
занора,noun
занькова,adjective
запрута,noun
заредінова,adjective
заровська,adjective
заряда,noun
засипка,noun
затеруха,noun
захаркіна,adjective
захоба,noun
зачиняєва,adjective
звєрева,adjective
зейтулаєва,adjective
зіза,noun
зікунова,adjective
зінцова,adjective
зоркіна,adjective
зубка,noun
іванкіна,adjective
ігнаткова,adjective
ізетова,adjective
ільяшова,adjective
іляхова,adjective
іскрова,adjective
ісмагілова,adjective
істраніна,adjective
йовва,noun
йосипака,noun
ка,noun
кабика,noun
каванда,noun
кадочнікова,adjective
казарцева,adjective
калабайда,noun
калапуша,noun
калга,noun
камянка,noun
канзюба,noun
канигіна,adjective
капаціла,noun
капилова,adjective
капука,noun
караберова,adjective
караджова,adjective
караніколова,adjective
карасева,adjective
карастоянова,adjective
карачинська,adjective
каримова,adjective
карита,noun
карпинка,noun
карпушкіна,adjective
карявка,noun
касапова,adjective
касєєва,adjective
катарага,noun
катуна,noun
кашута,noun
кваскова,adjective
кеся,noun
кєся,noun
кибалка,noun
киктьова,adjective
кильба,noun
кирякова,adjective
кінда,noun
кірілкова,adjective
кіцула,noun
кішеня,noun
кішта,noun
клипка,noun
клюшта,noun
кляхіна,adjective
кобилкіна,adjective
кобилякова,adjective
кобрина,adjective
ковачова,adjective
ковда,noun
ковиршина,adjective
коворотуша,noun
ковпоша,noun
коджа,noun
козачишена,adjective
козикіна,adjective
козютинська,adjective
колдіна,adjective
колдра,noun
коліда,noun
колкова,adjective
кондрахіна,adjective
кондрашкіна,adjective
кондрюкова,adjective
коноверська,adjective
коняшина,adjective
копівська,adjective
копйова,adjective
короткіна,adjective
коротченкова,adjective
корохова,adjective
корука,noun
косорукова,adjective
коста,noun
костінова,adjective
костраба,noun
котельва,noun
котеньова,adjective
котішевська,adjective
котлярська,adjective
котуля,noun
котухова,adjective
крайсвітня,adjective
крамчаніна,adjective
крапля,noun
краскова,adjective
краснослободцева,adjective
крента,noun
кретина,noun
кривута,noun
крістєва,adjective
кропівка,noun
кроткова,adjective
кубарева,adjective
кувіта,noun
кудашкіна,adjective
кузима,noun
кузовкова,adjective
кузьбіда,noun
кузьмішина,adjective
кузя,noun
купаєва,adjective
купрінова,adjective
курабцева,adjective
курдіна,adjective
курманова,adjective
курушина,adjective
куцева,adjective
кучева,adjective
кучеріна,adjective
кучминда,noun
лабовка,noun
ландига,noun
лапада,noun
ларькова,adjective
латута,noun
латуха,noun
лахижа,noun
лахтіна,adjective
леванда,noun
левикіна,adjective
левінцова,adjective
левурда,noun
левчишена,adjective
легеда,noun
легкова,adjective
лежніна,adjective
лементовська,adjective
леньга,noun
леоха,noun
лепіна,adjective
лепіска,noun
лепуга,noun
лефтерова,adjective
лехова,adjective
листрова,adjective
ліберна,adjective
лісота,noun
лобазова,adjective
лотоха,noun
лубенцова,adjective
луга,noun
лузяніна,adjective
луконіна,adjective
лупя,noun
лушина,adjective
любера,noun
лягіна,adjective
маковєєва,adjective
малакова,adjective
малапура,noun
маликова,adjective
маліброда,noun
малофеєва,adjective
мальнева,adjective
малюська,noun
мамієва,adjective
мамуня,noun
мананнікова,adjective
манзура,noun
маня,noun
маняка,noun
маракіна,adjective
мареєва,adjective
марічева,adjective
маркарова,adjective
марочкіна,adjective
мархивка,noun
маскаєва,adjective
маслєєва,adjective
матвійцева,adjective
матлакова,adjective
матуся,noun
мауріна,adjective
махмутова,adjective
махниборода,noun
мацула,noun
мацута,noun
мацуца,noun
мачіха,noun
медведкова,adjective
медінцева,adjective
медянцева,adjective
меринда,noun
меріда,noun
мизина,noun
минакова,adjective
мігура,noun
мізерака,noun
мітільова,adjective
мітюхіна,adjective
міхалина,adjective
мішаніна,adjective
мішечкіна,adjective
мішуріна,adjective
мовчанова,adjective
молотовська,adjective
мотичка,noun
мотінова,adjective
мочеброда,noun
мочула,noun
мошка,noun
музикіна,adjective
мурачова,adjective
мушкета,noun
надвірнянська,adjective
надеїна,adjective
надкринична,adjective
наїста,noun
налбантова,adjective
нальопа,noun
нарепеха,noun
нарікова,adjective
невжинська,adjective
невіднича,adjective
неганова,adjective
негуторова,adjective
нежданова,adjective
нездоля,noun
неізвєстна,adjective
неіла,noun
нема,noun
неметуллаєва,adjective
немкова,adjective
немова,adjective
немчина,adjective
неподоба,noun
нестєрова,adjective
несуща,adjective
нечитайлова,adjective
нєгуріца,noun
нєйкова,adjective
ніздропа,noun
нікішіна,adjective
ніколашина,adjective
нікулова,adjective
нітруца,noun
новаторова,adjective
новичкова,adjective
новосадова,adjective
новохижня,adjective
норцова,adjective
носикова,adjective
нохріна,adjective
нюня,noun
оборіна,adjective
оборонова,adjective
овсюкова,adjective
овчінікова,adjective
одиниця,noun
однокопила,noun
ожеледа,noun
оляницька,adjective
омельчишина,adjective
омелюта,noun
омецінська,adjective
орєшкова,adjective
орлінська,adjective
осадця,noun
останкова,adjective
остроумова,adjective
очкала,noun
павлига,noun
палагеша,noun
палєнкова,adjective
папуна,noun
паранька,noun
парасина,adjective
паращина,adjective
паригіна,adjective
пармакова,adjective
патуля,noun
патьоха,noun
пашинова,adjective
пашуба,noun
перепечаєва,adjective
перонкова,adjective
перчула,noun
перькова,adjective
петрушкіна,adjective
пешехонова,adjective
пиліпака,noun
пильова,adjective
пименова,adjective
підкапка,noun
підсадня,adjective
планида,noun
плугіна,adjective
побережня,adjective
повпа,noun
подпрятова,adjective
подставка,noun
покатаєва,adjective
покидіна,adjective
полехіна,adjective
половкова,adjective
понагайба,noun
порвіна,adjective
посацька,adjective
посохіна,adjective
постовалова,adjective
поташова,adjective
потерба,noun
потехіна,adjective
почекета,noun
правецька,adjective
практика,noun
пригунова,adjective
придруга,noun
прийомська,adjective
примостка,noun
прокофієва,adjective
прокошина,adjective
прохіна,adjective
пружина,adjective
пугачевська,adjective
пуйка,noun
пурига,noun
пурчела,noun
путера,noun
путеря,noun
пучкіна,adjective
пушкарева,adjective
пшонкіна,adjective
радзіковська,adjective
радинська,adjective
рарата,noun
рафікова,adjective
рахубовська,adjective
ревтова,adjective
резолюта,noun
репетацька,adjective
репрінцева,adjective
ретинська,adjective
ретунська,adjective
рехлицька,adjective
рєва,noun
рзанова,adjective
риманова,adjective
ричагова,adjective
роботягова,adjective
ровжа,noun
рогаліна,adjective
родькіна,adjective
розка,noun
розстальна,adjective
романиця,noun
романкова,adjective
романцева,adjective
романчишена,adjective
ромаха,noun
рядська,adjective
сабельникова,adjective
саламандра,noun
салашинська,adjective
салгалова,adjective
саледінова,adjective
самошина,adjective
сасова,adjective
сафандула,noun
сватковська,adjective
свідницька,adjective
себова,adjective
сека,noun
селедцова,adjective
селявіна,adjective
семенівська,adjective
серверова,adjective
сєда,noun
сєфєрова,adjective
сивакова,adjective
сивуля,noun
силюкова,adjective
симакова,adjective
синяєва,adjective
сирцева,adjective
сілка,noun
сімкіна,adjective
скобля,noun
скопінцева,adjective
скориця,noun
скорода,noun
скоролітня,adjective
скрипочка,noun
скріпа,noun
слета,noun
слобідська,adjective
словачевська,adjective
слонова,adjective
слукіна,adjective
слюсарова,adjective
смецька,adjective
смокіна,adjective
смолянова,adjective
сниткіна,adjective
снурнікова,adjective
совєтова,adjective
сокиринська,adjective
сокірка,noun
соколінська,adjective
солієва,adjective
спіжева,adjective
ставинська,adjective
стайкова,adjective
старокожева,adjective
степаненкова,adjective
стецкова,adjective
стодола,noun
стоєцька,adjective
столбовська,adjective
стреблянська,adjective
стрєлка,noun
стрижньова,adjective
стручкова,adjective
стукаліна,adjective
сувора,adjective
судика,noun
судомора,noun
сукманова,adjective
суліба,noun
сураєва,adjective
суходолова,adjective
сушкета,noun
сціра,noun
счаслива,adjective
тадра,noun
тайстра,noun
талова,adjective
талоха,noun
танкова,adjective
тарабарова,adjective
тарабукіна,adjective
тарамбула,noun
таранціца,noun
таскаєва,adjective
телепа,noun
тельчарова,adjective
тернікова,adjective
тесліна,adjective
тєльчарова,adjective
тимофеева,adjective
тікунова,adjective
тімошкіна,adjective
тітенкова,adjective
тлока,noun
токіца,noun
топальська,adjective
торубарова,adjective
тринча,noun
триньова,adjective
триюда,noun
трінька,noun
тріфанова,adjective
тулаєва,adjective
туліна,adjective
тулюля,noun
туркеня,noun
тюкіна,adjective
тяка,noun
углова,adjective
угріна,adjective
удовіна,adjective
уліта,noun
улька,noun
урсолова,adjective
устуянова,adjective
уточкіна,adjective
фараонова,adjective
фастовська,adjective
федоркіна,adjective
федунова,adjective
федюкова,adjective
ферима,noun
філяєва,adjective
фінаєва,adjective
фіра,noun
фомочкіна,adjective
фоніка,noun
фула,noun
фуртуна,noun
футуйма,noun
хаджава,noun
хаджикова,adjective
хайретдінова,adjective
халабурда,noun
халявіна,adjective
хамутовська,adjective
харицька,adjective
хвоя,noun
хіта,noun
хламова,adjective
хлопіна,adjective
хлюпа,noun
хмирова,adjective
ходарева,adjective
ходіна,adjective
холоділіна,adjective
хомина,adjective
хоніна,adjective
хонька,noun
хорькова,adjective
хохла,noun
хрипа,noun
хулапа,noun
хурава,noun
цаповська,adjective
цевма,noun
цега,noun
цирульникова,adjective
цінявська,adjective
ціціма,noun
цолта,noun
цоня,noun
цуранова,adjective
цюга,noun
цюцькома,noun
чайнікова,adjective
чальцева,adjective
чаплянська,adjective
чачуна,noun
чекерда,noun
чепуріна,adjective
черепухіна,adjective
черкезова,adjective
чермошенцева,adjective
чернишина,adjective
черхавська,adjective
четвергова,adjective
чикиринда,noun
чілікіна,adjective
чіркіна,adjective
чмиркова,adjective
чмура,noun
чома,noun
чорномиза,noun
чудля,noun
чупова,adjective
чупрікова,adjective
чуфрида,noun
чучвера,noun
шавкова,adjective
шавлова,adjective
шайтанова,adjective
шалева,noun
шангіна,adjective
шапілова,adjective
шарупа,noun
шатоха,noun
шафета,noun
шевченківська,adjective
шеліпова,adjective
шетела,noun
шибалова,adjective
шикітка,noun
шильнікова,adjective
ширинська,adjective
шкледа,noun
шкребета,noun
шкряда,noun
шкулета,noun
шкуратівська,adjective
шкурба,noun
шкутова,adjective
шнирьова,adjective
шокола,noun
шолкова,adjective
штипа,noun
штукіна,adjective
шупікова,adjective
шурпета,noun
щегула,noun
щепна,adjective
щербицька,adjective
щиголєва,adjective
щогла,noun
юда,noun
юданова,adjective
юзікова,adjective
юриста,noun
якима,noun
ярифа,noun
яровая,adjective
ярошова,adjective
ятіна,adjective
яцкіна,adjective
абара,noun
абашкіна,adjective
абдувалієва,adjective
абдувелієва,adjective
абкелямова,adjective
аболмасова,adjective
абсалямова,adjective
авакова,adjective
аветісова,adjective
аджиасанова,adjective
акіньшина,adjective
аккієва,adjective
алека,noun
алексашина,adjective
алексейцева,adjective
алєшкова,adjective
алмазова,adjective
ананєва,adjective
ананьїна,adjective
ангелуца,noun
андрешкова,adjective
андріїва,adjective
антонишина,adjective
антонішена,adjective
антошевська,adjective
антюфєєва,adjective
анурова,adjective
арапіна,adjective
чукча,noun
псина,noun
арбора,noun
арепєва,adjective
аркадьєва,adjective
артюшкова,adjective
асатурова,adjective
астраханцева,adjective
афанасенкова,adjective
ахтямова,adjective
бабишкіна,adjective
бабута,noun
багнюкова,adjective
багула,noun
базунова,adjective
байгота,noun
байдікова,adjective
бакайса,noun
баликова,adjective
балушка,noun
барбашина,adjective
бариляста,adjective
басала,noun
баташова,adjective
батищева,adjective
бахвалова,adjective
бахіркіна,adjective
бачара,noun
башаріна,adjective
башкірцева,adjective
бегунова,adjective
безека,noun
безимянна,adjective
бекташева,adjective
бектемірова,adjective
беліба,noun
белібова,adjective
белогурова,adjective
бенга,noun
берданова,adjective
бердієва,adjective
беребера,noun
береда,noun
березнікова,adjective
беркоша,noun
бистревська,adjective
биховська,adjective
бицуля,noun
бізюкова,adjective
біловолова,adjective
білолюбська,adjective
білоциця,noun
біналієва,adjective
бірса,noun
бобина,noun
бобровнікова,adjective
бовша,noun
болотня,adjective
бомбела,noun
бондарська,adjective
босякова,adjective
боченкова,adjective
братцева,adjective
брехова,adjective
британова,adjective
бритікова,adjective
бровкова,adjective
бронза,noun
бруква,noun
брусєнцова,adjective
брьохова,adjective
будзика,noun
будикіна,adjective
букарева,adjective
бунакова,adjective
бунька,noun
буранова,adjective
бурдика,noun
буртика,noun
бутилка,noun
бутусова,adjective
бушняга,noun
вавака,noun
валебна,adjective
валігунда,noun
вареха,noun
вартанова,adjective
варюха,noun
ватаманица,noun
вачева,adjective
вдовічена,adjective
великголова,adjective
верведа,noun
веретельникова,adjective
верзілова,adjective
верігіна,adjective
верлока,noun
вернігора,noun
вертела,noun
верцімага,noun
веселівська,adjective
весніна,adjective
вечеровська,adjective
вєдєнєєва,adjective
висіканцева,adjective
віляда,noun
вітебська,adjective
верцимага,noun
влага,noun
владімирова,adjective
воблікова,adjective
войлова,adjective
воложаніна,adjective
волоскова,adjective
волосова,adjective
воржева,adjective
воронська,adjective
ворса,noun
вручинська,adjective
вуйда,noun
вукста,noun
гаврилецька,adjective
гайовська,adjective
гайтина,noun
галкина,adjective
гальома,noun
галюга,noun
гамівка,noun
гамуза,noun
гарєєва,adjective
гаршанова,adjective
гаршина,adjective
гачевська,adjective
гаюха,noun
гедікова,adjective
гейтота,noun
геніна,adjective
генюта,noun
гердова,adjective
гіжа,noun
гімла,noun
главінська,adjective
глаголєва,adjective
гламаздіна,adjective
глумакова,adjective
глуцька,adjective
гнетньова,adjective
годзула,noun
годинська,adjective
гоєва,adjective
голиця,noun
голіна,adjective
гомівка,noun
гопта,noun
горбацька,adjective
горбачьова,adjective
гордя,noun
горенкова,adjective
горєлкова,adjective
городкова,adjective
горяйстова,adjective
гошева,adjective
гребельська,adjective
гречіна,adjective
гречішкіна,adjective
грешнова,adjective
грибуля,noun
григора,noun
гримальська,adjective
гринівецька,adjective
гриніна,adjective
грицака,noun
гриштопа,noun
грищеня,noun
громаковська,adjective
грудова,adjective
гузева,adjective
гукалова,adjective
гулєва,adjective
гуреля,noun
гуря,noun
гуцага,noun
дагаєва,adjective
дадаєва,adjective
дадакова,adjective
дадашева,adjective
дадіжа,noun
данєва,adjective
данілкова,adjective
данкова,adjective
дасюда,noun
даутова,adjective
девятова,adjective
дедюра,noun
денисенкова,adjective
дера,noun
деркачева,adjective
дерява,adjective
дєдухова,adjective
